# File outputs are as follows! #,,,,,,
# OutputType, SourceAddress, TargetAddress, PacketSize, Timestamp, Write_Frequency#,
summary,Smartphone,Cloud,17,1490671890067,15000,Tue 03:31:30
summary,Smartphone,Cloud,34,1490671905085,15000,Tue 03:31:45
summary,Smartphone,Cloud,24,1490673261022,15000,Tue 03:54:21
summary,Smartphone,Cloud,7646,1490673276032,15000,Tue 03:54:36
summary,Smartphone,Cloud,17,1490673294218,15000,Tue 03:54:54
summary,Smartphone,Cloud,51,1490673309227,15000,Tue 03:55:09
summary,Smartphone,Cloud,24,1490675581356,15000,Tue 04:33:01
summary,Smartphone,Cloud,7928,1490675596370,15000,Tue 04:33:16
summary,Smartphone,Cloud,34,1490675613760,15000,Tue 04:33:34
summary,Smartphone,Cloud,34,1490675628786,15000,Tue 04:33:49
summary,Smartphone,Cloud,24,1490677831573,15000,Tue 05:10:32
summary,Smartphone,Cloud,7904,1490677846589,15000,Tue 05:10:47
summary,Smartphone,Cloud,17,1490677863768,15000,Tue 05:11:04
summary,Smartphone,Cloud,34,1490677878789,15000,Tue 05:11:19
summary,Smartphone,Cloud,24,1490680563542,15000,Tue 05:56:04
summary,Smartphone,Cloud,8179,1490680578553,15000,Tue 05:56:19
summary,Smartphone,Cloud,17,1490680595751,15000,Tue 05:56:36
summary,Smartphone,Cloud,34,1490680610777,15000,Tue 05:56:51
summary,Smartphone,Cloud,24,1490682698378,15000,Tue 06:31:38
summary,Smartphone,Cloud,7907,1490682713395,15000,Tue 06:31:53
summary,Smartphone,Cloud,17,1490682731149,15000,Tue 06:32:11
summary,Smartphone,Cloud,34,1490682746172,15000,Tue 06:32:26
summary,Smartphone,Cloud,24,1490684065372,15000,Tue 06:54:25
summary,Smartphone,Cloud,7008,1490684080389,15000,Tue 06:54:40
summary,Smartphone,Cloud,17,1490684098528,15000,Tue 06:54:59
summary,Smartphone,Cloud,34,1490684113551,15000,Tue 06:55:14
summary,Smartphone,Cloud,24,1490686785501,15000,Tue 07:39:46
summary,Smartphone,Cloud,8570,1490686800516,15000,Tue 07:40:01
summary,Smartphone,Cloud,17,1490686820441,15000,Tue 07:40:20
summary,Smartphone,Cloud,51,1490686839768,15000,Tue 07:40:40
summary,Smartphone,Cloud,24,1490689255997,15000,Tue 08:20:56
summary,Smartphone,Cloud,7665,1490689271012,15000,Tue 08:21:11
summary,Smartphone,Cloud,34,1490689288660,15000,Tue 08:21:29
summary,Smartphone,Cloud,34,1490689303670,15000,Tue 08:21:44
summary,Smartphone,Cloud,24,1490690524687,15000,Tue 08:42:05
summary,Smartphone,Cloud,8729,1490690539699,15000,Tue 08:42:20
summary,Smartphone,Cloud,17,1490690557945,15000,Tue 08:42:38
summary,Smartphone,Cloud,51,1490690572960,15000,Tue 08:42:53
summary,Smartphone,Cloud,24,1490692702070,15000,Tue 09:18:22
summary,Smartphone,Cloud,12513,1490692724812,15000,Tue 09:18:45
summary,Smartphone,Cloud,17,1490692755551,15000,Tue 09:19:16
summary,Smartphone,Cloud,34,1490692778106,15000,Tue 09:19:38
summary,Smartphone,Cloud,24,1490694875584,15000,Tue 09:54:36
summary,Smartphone,Cloud,16708,1490694890605,15000,Tue 09:54:51
summary,Smartphone,Cloud,17,1490694908288,15000,Tue 09:55:08
summary,Smartphone,Cloud,34,1490694923309,15000,Tue 09:55:23
summary,Smartphone,Cloud,24,1490695894537,15000,Tue 10:11:35
summary,Smartphone,Cloud,11220,1490695909560,15000,Tue 10:11:50
summary,Smartphone,Cloud,34,1490695927550,15000,Tue 10:12:08
summary,Smartphone,Cloud,34,1490695942568,15000,Tue 10:12:23
summary,Smartphone,Cloud,24,1490697408579,15000,Tue 10:36:49
summary,Smartphone,Cloud,13117,1490697423588,15000,Tue 10:37:04
summary,Smartphone,Cloud,17,1490697442990,15000,Tue 10:37:23
summary,Smartphone,Cloud,34,1490697458016,15000,Tue 10:37:38
summary,Smartphone,Cloud,24,1490698746939,15000,Tue 10:59:07
summary,Smartphone,Cloud,12754,1490698761948,15000,Tue 10:59:22
summary,Smartphone,Cloud,17,1490698779976,15000,Tue 10:59:40
summary,Smartphone,Cloud,51,1490698794985,15000,Tue 10:59:55
summary,Smartphone,Cloud,24,1490700382892,15000,Tue 11:26:23
summary,Smartphone,Cloud,12946,1490700398869,15000,Tue 11:26:39
summary,Smartphone,Cloud,34,1490700422941,15000,Tue 11:27:03
summary,Smartphone,Cloud,34,1490700440371,15000,Tue 11:27:20
summary,Smartphone,Cloud,24,1490702371262,15000,Tue 11:59:31
summary,Smartphone,Cloud,10122,1490702386279,15000,Tue 11:59:46
summary,Smartphone,Cloud,34,1490702403752,15000,Tue 12:00:04
summary,Smartphone,Cloud,34,1490702418755,15000,Tue 12:00:19
summary,Smartphone,Cloud,24,1490703708397,15000,Tue 12:21:48
summary,Smartphone,Cloud,7779,1490703723408,15000,Tue 12:22:03
summary,Smartphone,Cloud,17,1490703741701,15000,Tue 12:22:22
summary,Smartphone,Cloud,51,1490703756720,15000,Tue 12:22:37
summary,Smartphone,Cloud,24,1490706373610,15000,Tue 13:06:14
summary,Smartphone,Cloud,8987,1490706408513,15000,Tue 13:06:49
summary,Smartphone,Cloud,34,1490706449952,15000,Tue 13:07:30
summary,Smartphone,Cloud,34,1490706491464,15000,Tue 13:08:11
summary,Smartphone,Cloud,24,1490708286162,15000,Tue 13:38:06
summary,Smartphone,Cloud,7732,1490708348419,15000,Tue 13:39:08
summary,Smartphone,Cloud,17,1490708366258,15000,Tue 13:39:26
summary,Smartphone,Cloud,51,1490708381269,15000,Tue 13:39:41
summary,Smartphone,Cloud,24,1490710540032,15000,Tue 14:15:40
summary,Smartphone,Cloud,8036,1490710612587,15000,Tue 14:16:53
summary,Smartphone,Cloud,17,1490710669763,15000,Tue 14:17:50
summary,Smartphone,Cloud,51,1490710717791,15000,Tue 14:18:38
summary,Smartphone,Cloud,24,1490714330451,15000,Tue 15:18:50
summary,Smartphone,Cloud,9926,1490714388789,15000,Tue 15:19:49
summary,Smartphone,Cloud,17,1490714437769,15000,Tue 15:20:38
summary,Smartphone,Cloud,34,1490714490301,15000,Tue 15:21:30
summary,Smartphone,Cloud,24,1490716784141,15000,Tue 15:59:44
summary,Smartphone,Cloud,8038,1490716836700,15000,Tue 16:00:37
summary,Smartphone,Cloud,17,1490716901658,15000,Tue 16:01:42
summary,Smartphone,Cloud,51,1490716936601,15000,Tue 16:02:17
